time,velocity,altitude
107.448,767.5,27.4
107.481,767.777,27.4
107.514,768.333,27.4
107.547,769.166,27.4
107.58,769.722,27.5
107.613,770.277,27.5
107.646,771.111,27.5
107.679,771.388,27.5
107.712,771.944,27.5
107.745,772.777,27.6
107.778,773.333,27.6
107.811,773.888,27.6
107.844,774.722,27.6
107.877,775,27.6
107.91,775.555,27.7
107.943,776.388,27.7
107.976,776.944,27.7
108.009,777.5,27.7
108.042,778.333,27.7
108.075,778.611,27.8
108.108,779.166,27.8
108.141,780,27.8
108.174,780.555,27.8
108.207,781.111,27.8
108.24,781.944,27.9
108.273,782.5,27.9
108.306,783.055,27.9
108.339,783.888,27.9
108.372,784.444,28
108.405,785,28
108.438,785.555,28
108.471,786.111,28
108.504,786.666,28
108.537,787.222,28.1
108.57,787.777,28.1
108.603,788.333,28.1
108.636,789.166,28.1
108.669,789.722,28.1
108.702,790.277,28.2
108.735,790.833,28.2
108.768,791.666,28.2
108.801,792.222,28.2
108.834,792.777,28.3
108.867,793.333,28.3
108.9,793.888,28.3
108.933,794.166,28.3
108.966,795,28.3
108.999,795.555,28.3
109.032,796.111,28.4
109.065,796.944,28.4
109.098,797.5,28.4
109.131,798.055,28.4
109.164,798.888,28.5
109.197,799.444,28.5
109.23,800,28.5
109.263,800.833,28.5
109.296,801.388,28.5
109.329,801.666,28.6
109.362,802.5,28.6
109.395,803.055,28.6
109.428,803.611,28.6
109.461,804.444,28.6
109.494,805,28.7
109.527,805.555,28.7
109.56,806.388,28.7
109.593,806.944,28.7
109.626,807.222,28.8
109.659,808.055,28.8
109.692,808.611,28.8
109.725,808.888,28.8
109.758,809.722,28.8
109.791,810.277,28.9
109.824,810.833,28.9
109.857,811.666,28.9
109.89,812.222,28.9
109.923,812.777,28.9
109.956,813.611,29
109.989,814.166,29
110.022,814.722,29
110.055,815.555,29
110.088,816.111,29.1
110.121,816.666,29.1
110.154,817.5,29.1
110.187,818.055,29.1
110.22,818.333,29.1
110.253,819.166,29.2
110.286,819.722,29.2
110.319,820.277,29.2
110.352,820.833,29.2
110.385,821.666,29.2
110.418,822.222,29.3
110.451,822.777,29.3
110.484,823.333,29.3
110.517,823.888,29.3
110.55,824.444,29.3
110.583,825.277,29.4
110.616,825.833,29.4
110.649,826.388,29.4
110.682,826.944,29.4
110.715,827.5,29.5
110.748,828.055,29.5
110.781,828.888,29.5
110.814,829.444,29.5
110.847,830,29.5
110.88,830.833,29.6
110.913,831.388,29.6
110.946,831.666,29.6
110.979,832.5,29.6
111.012,833.055,29.6
111.045,833.611,29.7
111.078,834.444,29.7
111.111,835,29.7
111.144,835.555,29.7
111.177,836.388,29.8
111.21,836.944,29.8
111.243,837.5,29.8
111.276,838.333,29.8
111.309,838.888,29.8
111.342,839.444,29.9
111.375,840.277,29.9
111.408,840.833,29.9
111.441,841.388,29.9
111.474,842.222,30
111.507,842.777,30
111.54,843.333,30
111.573,844.166,30
111.606,844.722,30.1
111.639,845.277,30.1
111.672,846.111,30.1
111.705,846.666,30.1
111.738,847.5,30.1
111.771,848.333,30.2
111.804,848.888,30.2
111.837,849.166,30.2
111.87,849.722,30.2
111.903,850.555,30.3
111.936,851.111,30.3
111.969,851.388,30.3
112.002,852.222,30.3
112.035,852.777,30.3
112.068,853.333,30.3
112.101,854.166,30.4
112.134,854.722,30.4
112.167,855.277,30.4
112.2,856.111,30.4
112.233,856.666,30.5
112.266,857.222,30.5
112.299,858.055,30.5
112.332,858.611,30.5
112.365,859.166,30.6
112.398,860,30.6
112.431,860.555,30.6
112.464,861.111,30.6
112.497,861.944,30.6
112.53,862.5,30.7
112.563,863.055,30.7
112.596,863.888,30.7
112.629,864.444,30.7
112.662,864.722,30.8
112.695,865.555,30.8
112.728,866.388,30.8
112.761,866.944,30.8
112.794,867.5,30.9
112.827,868.055,30.9
112.86,868.611,30.9
112.893,869.444,30.9
112.926,870,30.9
112.959,870.555,31
112.992,871.666,31
113.025,872.222,31
113.058,872.777,31
113.091,873.611,31.1
113.124,874.166,31.1
113.157,874.722,31.1
113.19,875.833,31.1
113.223,876.388,31.2
113.256,876.944,31.2
113.289,877.777,31.2
113.322,878.333,31.2
113.355,878.888,31.3
113.388,879.722,31.3
113.421,880.277,31.3
113.454,880.833,31.3
113.487,881.388,31.3
113.52,882.222,31.4
113.553,882.777,31.4
113.586,883.333,31.4
113.619,884.166,31.4
113.652,884.722,31.5
113.685,885.277,31.5
113.718,886.111,31.5
113.751,886.666,31.5
113.784,887.222,31.5
113.817,888.055,31.6
113.85,888.333,31.6
113.883,888.888,31.6
113.916,889.722,31.6
113.949,890.277,31.7
113.982,890.833,31.7
114.015,891.666,31.7
114.048,892.222,31.7
114.081,892.777,31.7
114.114,893.888,31.8
114.147,894.444,31.8
114.18,895,31.8
114.213,895.833,31.8
114.246,896.388,31.9
114.279,896.944,31.9
114.312,897.777,31.9
114.345,898.333,31.9
114.378,898.888,32
114.411,899.722,32
114.444,900.555,32
114.477,901.111,32
114.51,901.944,32.1
114.543,902.5,32.1
114.576,903.055,32.1
114.609,903.888,32.1
114.642,904.444,32.2
114.675,905,32.2
114.708,905.833,32.2
114.741,906.388,32.2
114.774,906.944,32.2
114.807,908.055,32.299
114.84,908.611,32.299
114.873,909.166,32.299
114.906,910,32.4
114.939,910.555,32.4
114.972,911.111,32.4
115.005,911.666,32.4
115.038,912.5,32.4
115.071,913.333,32.5
115.104,913.888,32.5
115.137,914.722,32.5
115.17,915.277,32.5
115.203,915.833,32.6
115.236,916.666,32.6
115.269,916.944,32.6
115.302,917.5,32.6
115.335,918.333,32.6
115.368,918.888,32.7
115.401,919.444,32.7
115.434,920.277,32.7
115.467,921.111,32.7
115.5,921.666,32.8
115.533,922.5,32.8
115.566,923.055,32.8
115.599,923.611,32.8
115.632,924.444,32.9
115.665,925,32.9
115.698,925.833,32.9
115.731,926.666,32.9
115.764,926.944,33
115.797,927.5,33
115.83,928.611,33
115.863,929.166,33
115.896,929.722,33.1
115.929,930.555,33.1
115.962,931.111,33.1
115.995,931.666,33.1
116.028,932.5,33.2
116.061,933.055,33.2
116.094,933.888,33.2
116.127,934.722,33.2
116.16,935.277,33.2
116.193,935.555,33.3
116.226,936.388,33.3
116.259,936.944,33.3
116.292,937.5,33.3
116.325,938.333,33.4
116.358,938.888,33.4
116.391,939.444,33.4
116.424,940.555,33.4
116.457,941.111,33.5
116.49,941.666,33.5
116.523,942.222,33.5
116.556,943.055,33.5
116.589,943.611,33.6
116.622,944.166,33.6
116.655,945,33.6
116.688,945.833,33.6
116.721,946.388,33.6
116.754,947.222,33.7
116.787,947.777,33.7
116.82,948.055,33.7
116.853,949.166,33.7
116.886,949.722,33.8
116.919,950.277,33.8
116.952,951.111,33.8
116.985,951.666,33.8
117.018,952.222,33.9
117.051,953.055,33.9
117.084,953.611,33.9
117.117,954.444,33.9
117.15,955.277,34
117.183,955.833,34
117.216,956.388,34
117.249,957.222,34
117.282,957.777,34.1
117.315,958.333,34.1
117.348,959.444,34.1
117.381,960,34.1
117.414,960.555,34.2
117.447,961.666,34.2
117.48,962.222,34.2
117.513,962.777,34.2
117.546,963.611,34.3
117.579,964.166,34.3
117.612,964.722,34.3
117.645,965.555,34.3
117.678,966.111,34.4
117.711,966.944,34.4
117.744,967.777,34.4
117.777,968.333,34.4
117.81,968.888,34.5
117.843,969.722,34.5
117.876,970.277,34.5
117.909,970.833,34.5
117.942,971.944,34.6
117.975,972.5,34.6
118.008,973.055,34.6
118.041,974.166,34.6
118.074,974.722,34.7
118.107,975.277,34.7
118.14,976.111,34.7
118.173,976.944,34.7
118.206,977.5,34.8
118.239,978.055,34.8
118.272,978.888,34.8
118.305,979.444,34.8
118.338,980,34.9
118.371,980.833,34.9
118.404,981.388,34.9
118.437,981.944,34.9
118.47,982.777,35
118.503,983.333,35
118.536,984.166,35
118.569,985,35
118.602,985.555,35.1
118.635,986.111,35.1
118.668,987.222,35.1
118.701,987.777,35.1
118.734,988.333,35.2
118.767,989.166,35.2
118.8,989.722,35.2
118.833,990.277,35.2
118.866,991.111,35.3
118.899,991.666,35.3
118.932,992.222,35.3
118.965,993.333,35.3
118.998,993.888,35.4
119.031,994.444,35.4
119.064,995.277,35.4
119.097,995.833,35.4
119.13,996.666,35.5
119.163,997.5,35.5
119.196,998.055,35.5
119.229,998.611,35.5
119.262,999.722,35.6
119.295,1000.277,35.6
119.328,1000.833,35.6
119.361,1001.666,35.6
119.394,1002.5,35.7
119.427,1003.055,35.7
119.46,1003.888,35.7
119.493,1004.444,35.7
119.526,1005.277,35.8
119.559,1006.111,35.8
119.592,1006.944,35.8
119.625,1007.5,35.9
119.658,1008.333,35.9
119.691,1009.166,35.9
119.724,1009.722,35.9
119.757,1010.277,36
119.79,1011.388,36
119.823,1011.944,36
119.856,1012.777,36
119.889,1013.611,36.1
119.922,1014.166,36.1
119.955,1014.722,36.1
119.988,1015.555,36.1
120.021,1016.111,36.2
120.054,1016.666,36.2
120.087,1017.5,36.2
120.12,1018.055,36.2
120.153,1018.611,36.3
120.186,1019.444,36.3
120.219,1020,36.3
120.252,1020.555,36.3
120.285,1021.666,36.4
120.318,1022.222,36.4
120.351,1022.777,36.4
120.384,1023.611,36.4
120.417,1024.166,36.5
120.45,1024.722,36.5
120.483,1025.833,36.5
120.516,1026.388,36.5
120.549,1026.944,36.6
120.582,1028.055,36.6
120.615,1028.611,36.6
120.648,1029.444,36.6
120.681,1030.277,36.7
120.714,1030.833,36.7
120.747,1031.388,36.7
120.78,1032.5,36.8
120.813,1033.055,36.8
120.846,1033.888,36.8
120.879,1034.722,36.8
120.912,1035.277,36.9
120.945,1035.833,36.9
120.978,1036.666,36.9
121.011,1037.5,36.9
121.044,1038.055,37
121.077,1038.888,37
121.11,1039.444,37
121.143,1040,37
121.176,1041.111,37.1
121.209,1041.666,37.1
121.242,1042.5,37.1
121.275,1043.055,37.1
121.308,1043.888,37.2
121.341,1044.444,37.2
121.374,1045,37.2
121.407,1046.111,37.3
121.44,1046.666,37.3
121.473,1047.222,37.3
121.506,1048.333,37.3
121.539,1048.888,37.4
121.572,1049.444,37.4
121.605,1050.277,37.4
121.638,1050.833,37.4
121.671,1051.666,37.5
121.704,1052.5,37.5
121.737,1053.055,37.5
121.77,1053.611,37.5
121.803,1054.722,37.6
121.836,1055.277,37.6
121.869,1055.833,37.6
121.902,1056.944,37.7
121.935,1057.5,37.7
121.968,1058.055,37.7
122.001,1058.888,37.7
122.034,1059.722,37.8
122.067,1060.277,37.8
122.1,1061.388,37.8
122.133,1061.944,37.8
122.166,1062.777,37.9
122.199,1063.611,37.9
122.232,1064.444,37.9
122.265,1065,38
122.298,1065.833,38
122.331,1066.388,38
122.364,1066.944,38
122.397,1068.055,38.1
122.43,1068.611,38.1
122.463,1069.444,38.1
122.496,1070.277,38.1
122.529,1070.833,38.2
122.562,1071.388,38.2
122.595,1072.222,38.2
122.628,1073.055,38.2
122.661,1073.611,38.3
122.694,1074.722,38.3
122.727,1075.277,38.3
122.76,1075.833,38.3
122.793,1076.388,38.4
122.826,1077.222,38.4
122.859,1078.055,38.4
122.892,1078.611,38.5
122.925,1079.444,38.5
122.958,1080,38.5
122.991,1080.555,38.5
123.024,1081.666,38.6
123.057,1082.222,38.6
123.09,1082.777,38.6
123.123,1083.888,38.6
123.156,1084.444,38.7
123.189,1085.277,38.7
123.222,1086.111,38.7
123.255,1086.666,38.7
123.288,1087.222,38.8
123.321,1088.055,38.8
123.354,1088.888,38.8
123.387,1089.444,38.9
123.42,1090.555,38.9
123.453,1091.111,38.9
123.486,1091.944,38.9
123.519,1092.777,39
123.552,1093.611,39
123.585,1094.166,39
123.618,1095.277,39.1
123.651,1095.833,39.1
123.684,1096.666,39.1
123.717,1097.5,39.2
123.75,1098.333,39.2
123.783,1098.888,39.2
123.816,1099.722,39.2
123.849,1100.277,39.3
123.882,1100.833,39.3
123.915,1101.666,39.3
123.948,1102.5,39.3
123.981,1103.055,39.3
124.014,1103.888,39.4
124.047,1104.444,39.4
124.08,1105,39.4
124.113,1105.555,39.4
124.146,1106.666,39.5
124.179,1107.5,39.5
124.212,1108.055,39.5
124.245,1109.166,39.6
124.278,1109.722,39.6
124.311,1110.277,39.6
124.344,1111.388,39.7
124.377,1111.944,39.7
124.41,1112.777,39.7
124.443,1113.888,39.8
124.476,1114.444,39.8
124.509,1115.277,39.8
124.542,1116.388,39.8
124.575,1116.944,39.9
124.608,1117.777,39.9
124.641,1118.888,39.9
124.674,1119.444,40
124.707,1120,40
124.74,1121.111,40
124.773,1121.944,40
124.806,1122.5,40.1
124.839,1123.611,40.1
124.872,1124.166,40.1
124.905,1124.722,40.2
124.938,1125.833,40.2
124.971,1126.666,40.2
125.004,1127.222,40.3
125.037,1128.333,40.3
125.07,1128.888,40.3
125.103,1129.444,40.3
125.136,1130.555,40.4
125.169,1131.111,40.4
125.202,1131.666,40.4
125.235,1132.777,40.4
125.268,1133.333,40.5
125.301,1133.888,40.5
125.334,1135,40.5
125.367,1135.833,40.6
125.4,1136.388,40.6
125.433,1137.222,40.6
125.466,1138.055,40.6
125.499,1138.888,40.7
125.532,1139.444,40.7
125.598,1141.111,40.8
125.631,1141.666,40.8
125.664,1142.777,40.8
125.697,1143.333,40.8
125.73,1143.888,40.9
125.763,1145,40.9
125.796,1145.833,40.9
125.829,1146.388,41
125.862,1147.5,41
125.895,1148.055,41
125.928,1148.611,41
125.961,1149.722,41.1
125.994,1150.277,41.1
126.027,1151.111,41.1
126.06,1152.222,41.2
126.093,1152.777,41.2
126.126,1153.611,41.2
126.159,1154.722,41.3
126.192,1155.277,41.3
126.225,1156.111,41.3
126.258,1157.222,41.4
126.291,1157.777,41.4
126.324,1158.611,41.4
126.357,1159.166,41.4
126.39,1160.277,41.5
126.423,1160.833,41.5
126.456,1161.666,41.5
126.489,1162.5,41.6
126.522,1163.333,41.6
126.555,1163.888,41.6
126.588,1165,41.6
126.621,1165.555,41.7
126.654,1166.388,41.7
126.687,1167.222,41.7
126.72,1167.777,41.7
126.753,1168.333,41.8
126.786,1169.444,41.8
126.819,1170,41.8
126.852,1170.833,41.9
126.885,1171.666,41.9
126.918,1172.222,41.9
126.951,1172.777,41.9
126.984,1173.888,42
127.017,1174.444,42
127.05,1175.277,42
127.083,1176.111,42.1
127.116,1176.944,42.1
127.149,1177.777,42.1
127.182,1178.611,42.1
127.215,1179.444,42.2
127.248,1180,42.2
127.281,1181.111,42.2
127.314,1181.944,42.3
127.347,1182.5,42.3
127.38,1183.611,42.3
127.413,1184.166,42.4
127.446,1185,42.4
127.479,1185.833,42.4
127.512,1186.666,42.4
127.545,1187.222,42.5
127.578,1188.333,42.5
127.611,1189.166,42.5
127.644,1189.722,42.6
127.677,1190.833,42.6
127.71,1191.666,42.6
127.743,1192.5,42.7
127.776,1193.611,42.7
127.809,1194.166,42.7
127.842,1195,42.8
127.875,1196.111,42.8
127.908,1196.944,42.8
127.941,1197.5,42.9
127.974,1198.333,42.9
128.007,1199.444,42.9
128.04,1200,42.9
128.073,1200.555,43
128.106,1201.666,43
128.139,1202.5,43
128.172,1203.055,43.1
128.205,1204.166,43.1
128.238,1204.722,43.1
128.271,1205.555,43.1
128.304,1206.666,43.2
128.337,1207.222,43.2
128.37,1208.055,43.2
128.403,1209.166,43.3
128.436,1209.722,43.3
128.469,1210.555,43.3
128.502,1211.388,43.4
128.535,1212.222,43.4
128.568,1212.777,43.4
128.601,1213.611,43.4
128.634,1214.444,43.5
128.667,1215,43.5
128.7,1216.111,43.5
128.733,1216.944,43.6
128.766,1217.777,43.6
128.799,1218.611,43.6
128.832,1219.444,43.7
128.865,1220,43.7
128.898,1221.111,43.7
128.931,1221.666,43.7
128.964,1222.5,43.8
128.997,1223.611,43.8
129.03,1224.166,43.8
129.063,1225,43.9
129.096,1226.111,43.9
129.129,1226.666,43.9
129.162,1227.5,44
129.195,1228.611,44
129.228,1229.166,44
129.261,1229.722,44
129.294,1230.833,44.1
129.327,1231.666,44.1
129.36,1232.5,44.1
129.393,1233.611,44.2
129.426,1234.166,44.2
129.459,1234.722,44.2
129.492,1235.833,44.3
129.525,1236.666,44.3
129.558,1237.5,44.3
129.591,1238.055,44.4
129.624,1239.166,44.4
129.657,1239.722,44.4
129.69,1240.555,44.4
129.723,1241.388,44.5
129.756,1242.222,44.5
129.789,1243.055,44.5
129.822,1244.166,44.6
129.855,1244.722,44.6
129.888,1245.555,44.6
129.921,1246.666,44.7
129.954,1247.5,44.7
129.987,1248.055,44.7
130.02,1249.166,44.8
130.053,1250,44.8
130.086,1250.555,44.8
130.119,1251.666,44.9
130.152,1252.5,44.9
130.185,1253.055,44.9
130.218,1254.166,45
130.251,1254.722,45
130.284,1255.277,45
130.317,1256.388,45
130.35,1257.222,45.1
130.383,1257.777,45.1
130.416,1258.888,45.1
130.449,1259.722,45.2
130.482,1260.555,45.2
130.515,1261.666,45.2
130.548,1262.222,45.3
130.581,1263.055,45.3
130.614,1264.166,45.3
130.647,1264.722,45.3
130.68,1265.277,45.4
130.713,1266.388,45.4
130.746,1267.222,45.4
130.779,1267.777,45.5
130.812,1268.611,45.5
130.845,1269.722,45.5
130.878,1270.555,45.6
130.911,1271.111,45.6
130.944,1272.222,45.6
130.977,1273.055,45.7
131.01,1273.611,45.7
131.043,1274.722,45.7
131.076,1275.555,45.7
131.109,1276.111,45.8
131.142,1277.222,45.8
131.175,1278.055,45.8
131.208,1278.611,45.9
131.241,1279.722,45.9
131.274,1280.277,45.9
131.307,1280.833,45.9
131.34,1281.944,46
131.373,1282.777,46
131.406,1283.333,46
131.439,1284.444,46.1
131.472,1285.277,46.1
131.505,1286.111,46.1
131.538,1287.222,46.2
131.571,1288.055,46.2
131.604,1288.611,46.2
131.637,1289.722,46.3
131.67,1290.555,46.3
131.703,1291.111,46.3
131.736,1292.222,46.4
131.769,1293.055,46.4
131.802,1293.888,46.4
131.835,1295,46.5
131.868,1295.555,46.5
131.901,1296.388,46.5
131.934,1297.5,46.6
131.967,1298.333,46.6
132,1298.888,46.6
132.033,1300.277,46.7
132.066,1301.111,46.7
132.099,1301.944,46.7
132.132,1303.055,46.8
132.165,1303.611,46.8
132.198,1304.444,46.8
132.231,1305.555,46.9
132.264,1306.388,46.9
132.297,1307.222,46.9
132.33,1308.055,47
132.363,1309.166,47
132.396,1309.722,47
132.429,1310.555,47.1
132.462,1311.666,47.1
132.495,1312.5,47.1
132.528,1313.333,47.2
132.561,1314.444,47.2
132.594,1315,47.2
132.627,1315.555,47.2
132.66,1316.944,47.3
132.693,1317.5,47.3
132.726,1318.333,47.3
132.759,1319.444,47.4
132.792,1320.277,47.4
132.825,1320.833,47.4
132.858,1321.944,47.5
132.891,1322.5,47.5
132.924,1323.333,47.5
132.957,1324.444,47.6
132.99,1325,47.6
133.023,1325.833,47.6
133.056,1326.944,47.7
133.089,1327.777,47.7
133.122,1328.611,47.7
133.155,1329.722,47.8
133.188,1330.277,47.8
133.221,1331.111,47.8
133.254,1332.222,47.9
133.287,1333.055,47.9
133.32,1333.888,47.9
133.353,1335,48
133.386,1335.833,48
133.419,1336.388,48
133.452,1337.5,48.1
133.485,1338.333,48.1
133.518,1339.166,48.1
133.551,1340.277,48.2
133.584,1341.111,48.2
133.617,1341.666,48.2
133.65,1343.055,48.3
133.683,1343.888,48.3
133.716,1344.444,48.3
133.749,1345.555,48.4
133.782,1346.388,48.4
133.815,1346.944,48.4
133.848,1348.333,48.5
133.881,1349.166,48.5
133.914,1349.722,48.5
133.947,1351.111,48.6
133.98,1351.944,48.6
134.013,1352.777,48.6
134.046,1353.888,48.7
134.079,1354.722,48.7
134.112,1355.555,48.7
134.145,1356.388,48.8
134.178,1357.222,48.8
134.211,1358.055,48.8
134.244,1358.611,48.8
134.277,1359.722,48.9
134.31,1360.555,48.9
134.343,1361.111,48.9
134.376,1362.222,49
134.409,1363.055,49
134.442,1363.611,49
134.475,1364.722,49.1
134.508,1365.555,49.1
134.541,1366.388,49.1
134.574,1367.5,49.2
134.607,1368.055,49.2
134.64,1368.611,49.2
134.673,1370,49.3
134.706,1370.555,49.3
134.739,1371.388,49.3
134.772,1372.777,49.4
134.805,1373.611,49.4
134.838,1374.166,49.4
134.871,1375,49.4
134.904,1376.111,49.5
134.937,1376.944,49.5
134.97,1377.777,49.5
135.003,1378.888,49.6
135.036,1379.722,49.6
135.069,1380.555,49.7
135.102,1381.944,49.7
135.135,1382.5,49.7
135.168,1383.333,49.8
135.201,1384.722,49.8
135.234,1385.555,49.8
135.267,1386.388,49.9
135.3,1387.5,49.9
135.333,1388.333,49.9
135.366,1389.166,50
135.399,1390.277,50
135.432,1391.111,50.1
135.465,1391.944,50.1
135.498,1393.333,50.1
135.531,1393.888,50.2
135.564,1394.722,50.2
135.597,1395.833,50.2
135.63,1396.388,50.3
135.663,1397.222,50.3
135.696,1398.333,50.3
135.729,1399.166,50.3
135.762,1400,50.4
135.795,1401.111,50.4
135.828,1401.944,50.5
135.861,1402.777,50.5
135.894,1403.888,50.5
135.927,1404.444,50.5
135.96,1405,50.6
135.993,1406.111,50.6
136.026,1406.944,50.6
136.059,1407.777,50.7
136.092,1408.888,50.7
136.125,1409.722,50.7
136.158,1410.277,50.8
136.191,1411.111,50.8
136.224,1412.5,50.8
136.257,1413.333,50.9
136.29,1414.166,50.9
136.323,1415.277,50.9
136.356,1416.111,51
136.389,1416.666,51
136.422,1418.055,51
136.455,1418.888,51.1
136.488,1419.722,51.1
136.521,1420.833,51.2
136.554,1421.666,51.2
136.587,1422.222,51.2
136.62,1423.611,51.3
136.653,1424.444,51.3
136.686,1425.277,51.3
136.719,1426.388,51.4
136.752,1426.944,51.4
136.785,1427.777,51.4
136.818,1428.888,51.5
136.851,1430,51.5
136.884,1430.833,51.5
136.917,1431.944,51.6
136.95,1432.777,51.6
136.983,1433.333,51.6
137.016,1434.722,51.7
137.049,1435.555,51.7
137.082,1436.388,51.7
137.115,1437.5,51.8
137.148,1438.333,51.8
137.181,1438.888,51.8
137.214,1440.277,51.9
137.247,1441.111,51.9
137.28,1441.944,51.9
137.313,1443.055,52
137.346,1443.888,52
137.379,1444.722,52
137.412,1445.833,52.1
137.445,1446.666,52.1
137.478,1447.5,52.1
137.511,1448.611,52.2
137.544,1449.444,52.2
137.577,1450.277,52.2
137.61,1450.833,52.3
137.643,1451.944,52.3
137.676,1452.777,52.3
137.709,1453.611,52.4
137.742,1454.722,52.4
137.775,1455.555,52.4
137.808,1456.388,52.5
137.841,1457.5,52.5
137.874,1458.333,52.5
137.907,1459.166,52.6
137.94,1460.277,52.6
137.973,1461.111,52.6
138.006,1461.944,52.7
138.039,1463.333,52.7
138.072,1464.166,52.8
138.105,1465,52.8
138.138,1466.388,52.8
138.171,1467.222,52.9
138.204,1468.055,52.9
138.237,1469.166,52.9
138.27,1470,53
138.303,1470.833,53
138.336,1471.944,53.1
138.369,1473.055,53.1
138.402,1473.611,53.1
138.435,1475,53.2
138.468,1475.833,53.2
138.501,1476.666,53.2
138.534,1477.777,53.3
138.567,1478.611,53.3
138.6,1479.444,53.3
138.633,1480.833,53.4
138.666,1481.666,53.4
138.699,1482.5,53.4
138.732,1483.611,53.5
138.765,1484.444,53.5
138.798,1485.277,53.5
138.831,1486.666,53.6
138.864,1487.5,53.6
138.897,1488.055,53.6
138.93,1489.444,53.7
138.963,1490.277,53.7
138.996,1491.111,53.8
139.029,1491.944,53.8
139.062,1493.055,53.8
139.095,1493.888,53.9
139.128,1494.722,53.9
139.161,1495.833,53.9
139.194,1496.944,54
139.227,1497.777,54
139.26,1498.888,54
139.293,1499.722,54.1
139.326,1500.555,54.1
139.359,1501.666,54.1
139.392,1502.5,54.2
139.425,1503.333,54.2
139.458,1504.444,54.3
139.491,1505.277,54.3
139.524,1506.111,54.3
139.557,1507.5,54.4
139.59,1508.333,54.4
139.623,1509.166,54.4
139.656,1510.555,54.5
139.689,1511.111,54.5
139.722,1511.944,54.5
139.755,1513.333,54.6
139.788,1513.888,54.6
139.821,1514.722,54.6
139.854,1515.833,54.7
139.887,1516.666,54.7
139.92,1517.5,54.7
139.953,1518.611,54.8
139.986,1519.444,54.8
140.019,1520.277,54.8
140.052,1521.666,54.9
140.085,1522.5,54.9
140.118,1523.055,54.9
140.151,1524.444,55
140.184,1525.555,55
140.217,1526.388,55.1
140.25,1527.5,55.1
140.283,1528.333,55.1
140.316,1529.166,55.2
140.349,1530.555,55.2
140.382,1531.388,55.2
140.415,1531.944,55.3
140.448,1533.333,55.3
140.481,1534.166,55.3
140.514,1535,55.4
140.547,1536.111,55.4
140.58,1536.944,55.5
140.613,1537.777,55.5
140.646,1538.888,55.5
140.679,1539.444,55.5
140.712,1540.277,55.6
140.745,1541.388,55.6
140.778,1542.222,55.7
140.811,1543.055,55.7
140.844,1543.888,55.7
140.877,1545.277,55.8
140.91,1546.111,55.8
140.943,1546.666,55.8
140.976,1548.055,55.9
141.009,1549.166,55.9
141.042,1550,55.9
141.075,1551.388,56
141.108,1552.222,56
141.141,1552.777,56
141.174,1554.166,56.1
141.207,1555,56.1
141.24,1555.833,56.1
141.273,1556.944,56.2
141.306,1557.777,56.2
141.339,1558.611,56.2
141.372,1560,56.3
141.405,1560.833,56.3
141.438,1561.944,56.4
141.471,1563.055,56.4
141.504,1563.888,56.4
141.537,1564.722,56.5
141.57,1566.111,56.5
141.603,1566.944,56.5
141.636,1567.5,56.6
141.669,1568.888,56.6
141.702,1569.722,56.7
141.735,1570.555,56.7
141.768,1571.944,56.7
141.801,1572.777,56.8
141.834,1573.611,56.8
141.867,1575,56.9
141.9,1575.833,56.9
141.933,1576.666,56.9
141.966,1578.055,57
141.999,1578.888,57
142.032,1579.722,57
142.065,1580.555,57.1
142.098,1581.944,57.1
142.131,1582.777,57.1
142.164,1583.333,57.2
142.197,1584.722,57.2
142.23,1585.555,57.3
142.263,1586.388,57.3
142.296,1587.777,57.3
142.329,1588.611,57.4
142.362,1589.444,57.4
142.395,1590.833,57.4
142.428,1591.666,57.5
142.461,1592.222,57.5
142.494,1593.611,57.6
142.527,1594.166,57.6
142.56,1595,57.6
142.593,1596.111,57.7
142.626,1596.944,57.7
142.659,1597.777,57.7
142.692,1599.166,57.8
142.725,1600,57.8
142.758,1600.833,57.8
142.791,1601.944,57.9
142.824,1602.777,57.9
142.857,1603.611,58
142.89,1605,58
142.923,1605.833,58
142.956,1606.666,58.1
142.989,1607.777,58.1
143.022,1608.611,58.2
143.055,1609.444,58.2
143.088,1610.555,58.2
143.121,1611.111,58.3
143.154,1611.944,58.3
143.187,1613.055,58.3
143.22,1613.888,58.4
143.253,1614.722,58.4
143.286,1615.833,58.5
143.319,1616.666,58.5
143.352,1617.5,58.5
143.385,1618.611,58.6
143.418,1619.444,58.6
143.451,1620.277,58.6
143.484,1621.111,58.7
143.517,1622.222,58.7
143.55,1622.777,58.7
143.583,1623.611,58.8
143.616,1624.722,58.8
143.649,1625.555,58.9
143.682,1626.111,58.9
143.715,1627.5,58.9
143.748,1628.055,59
143.781,1628.888,59
143.814,1630,59.1
143.847,1630.833,59.1
143.88,1631.388,59.1
143.913,1632.5,59.2
143.946,1633.333,59.2
143.979,1634.166,59.2
144.012,1635.277,59.3
144.045,1636.111,59.3
144.078,1636.666,59.3
144.111,1637.777,59.4
144.144,1638.611,59.4
144.177,1639.444,59.5
144.21,1640.555,59.5
144.243,1641.111,59.5
144.276,1641.944,59.6
144.309,1642.777,59.6
144.342,1643.333,59.7
144.375,1644.166,59.7
144.408,1645,59.7
144.441,1645.555,59.8
144.474,1646.111,59.8
144.507,1646.944,59.9
144.54,1647.5,59.9
144.573,1648.055,59.9
144.606,1648.888,60
144.639,1649.166,60
144.672,1649.722,60
144.705,1650.277,60.1
144.738,1650.833,60.1
